WEEK,INDUSTRY,REGION,WAPP,WAPP_NEW,WAPP_RESURRECT,WAPP_CHURN,WEEKLY_REVISED
28/12/20,service_management,APAC,28,0,4,8,12/28/2020
28/12/20,tech,LATAM,797,22,182,398,12/28/2020
28/12/20,crm,,2,0,2,2,12/28/2020
28/12/20,product_roadmap,LATAM,90,0,15,27,12/28/2020
28/12/20,real_estate,APAC,31,0,4,6,12/28/2020
28/12/20,todos,ANZ,"1,828",25,"1,013","2,593",12/28/2020
28/12/20,team_work,LATAM,0,0,0,0,12/28/2020
28/12/20,design_and_creative,APAC,41,3,4,-9,12/28/2020
28/12/20,design_and_creative,NA,136,51,16,61,12/28/2020
28/12/20,project_management,LATAM,"2,552",160,531,"1,088",12/28/2020
28/12/20,orders,APAC,397,11,38,97,12/28/2020
28/12/20,team_work,NA,42,1,11,18,12/28/2020
28/12/20,internal_projects,ANZ,"1,761",20,"1,205","3,383",12/28/2020
28/12/20,supply_chain,APAC,2,0,2,1,12/28/2020
28/12/20,it,APAC,28,74,1,69,12/28/2020
28/12/20,product_roadmap,ANZ,28,0,24,58,12/28/2020
28/12/20,event_planning,ANZ,7,0,1,6,12/28/2020
28/12/20,finance,EMEA,35,17,9,31,12/28/2020
28/12/20,virality_broadcast,EMEA,1,0,3,3,12/28/2020
28/12/20,calendar_planning,ANZ,0,0,0,9,12/28/2020
28/12/20,tasks_management,ANZ,1,0,0,1,12/28/2020
28/12/20,project_management,EMEA,"5,792",362,"1,504","4,099",12/28/2020
28/12/20,real_estate,ANZ,14,0,13,24,12/28/2020
28/12/20,construction,LATAM,225,9,64,96,12/28/2020
28/12/20,finance,NA,154,73,18,36,12/28/2020
28/12/20,hr,APAC,145,8,27,105,12/28/2020
28/12/20,hr,ANZ,88,3,22,62,12/28/2020
28/12/20,tasks_management,EMEA,5,0,7,12,12/28/2020
28/12/20,generic,NA,110,28,16,17,12/28/2020
28/12/20,generic,EMEA,97,7,30,78,12/28/2020
28/12/20,crm,LATAM,"2,404",95,400,788,12/28/2020
28/12/20,todos,EMEA,"11,331",239,"2,873","6,425",12/28/2020
28/12/20,finance,APAC,28,7,5,11,12/28/2020
28/12/20,crm,ANZ,827,18,351,899,12/28/2020
28/12/20,creative,EMEA,48,0,7,41,12/28/2020
28/12/20,it_service_desk,NA,8,0,3,10,12/28/2020
28/12/20,customer_service,LATAM,5,2,1,2,12/28/2020
28/12/20,,NA,"52,182",611,"12,176","20,747",12/28/2020
28/12/20,time_management,ANZ,8,0,9,38,12/28/2020
28/12/20,product_roadmap,NA,536,8,126,299,12/28/2020
28/12/20,orders,ANZ,358,5,207,592,12/28/2020
28/12/20,supply_chain,ANZ,3,0,1,4,12/28/2020
28/12/20,design_and_creative,EMEA,19,20,2,27,12/28/2020
28/12/20,it,LATAM,8,3,0,4,12/28/2020
28/12/20,marketing,APAC,"1,012",78,164,346,12/28/2020
28/12/20,construction,ANZ,59,2,30,77,12/28/2020
28/12/20,internal_projects,,5,0,1,2,12/28/2020
28/12/20,internal_projects,NA,"34,321",465,"9,415","15,635",12/28/2020
28/12/20,team_work,EMEA,118,0,22,26,12/28/2020
28/12/20,marketing_startup,LATAM,8,0,3,13,12/28/2020
28/12/20,,EMEA,"34,919",389,"8,839","21,929",12/28/2020
28/12/20,client_projects,EMEA,"10,770",132,"2,665","7,507",12/28/2020
28/12/20,client_projects,LATAM,"3,624",42,619,"1,588",12/28/2020
28/12/20,operations,LATAM,7,1,0,-1,12/28/2020
28/12/20,orders,NA,"5,012",52,883,"1,391",12/28/2020
28/12/20,virality_form,NA,17,0,5,14,12/28/2020
28/12/20,legal,APAC,2,3,0,1,12/28/2020
28/12/20,marketing,ANZ,752,17,440,"1,168",12/28/2020
28/12/20,gantt,APAC,3,0,0,0,12/28/2020
28/12/20,project_management,ANZ,656,47,413,"1,041",12/28/2020
28/12/20,it,NA,67,25,16,45,12/28/2020
28/12/20,service_management,ANZ,52,0,21,55,12/28/2020
28/12/20,supply_chain,LATAM,20,0,2,4,12/28/2020
28/12/20,tasks_management,NA,39,0,10,15,12/28/2020
28/12/20,finance,ANZ,4,8,3,11,12/28/2020
28/12/20,form,NA,13,0,4,4,12/28/2020
28/12/20,crm,APAC,"1,287",51,154,328,12/28/2020
28/12/20,,APAC,"4,170",77,668,"1,286",12/28/2020
28/12/20,product_roadmap,APAC,15,0,3,9,12/28/2020
28/12/20,service_management,EMEA,275,23,51,143,12/28/2020
28/12/20,legal,EMEA,11,1,1,3,12/28/2020
28/12/20,gantt,ANZ,8,0,8,16,12/28/2020
28/12/20,operations,NA,285,132,33,126,12/28/2020
28/12/20,internal_projects,EMEA,"16,263",255,"4,646","10,974",12/28/2020
28/12/20,real_estate,EMEA,188,18,50,97,12/28/2020
28/12/20,marketing,EMEA,"6,217",263,"1,519","4,243",12/28/2020
28/12/20,generic,APAC,4,0,0,0,12/28/2020
28/12/20,tech,EMEA,"4,303",131,943,"2,570",12/28/2020
28/12/20,education_general,LATAM,3,0,2,2,12/28/2020
28/12/20,time_management,EMEA,67,1,21,68,12/28/2020
28/12/20,education_general,NA,33,1,6,14,12/28/2020
28/12/20,other,LATAM,939,48,185,375,12/28/2020
28/12/20,marketing_startup,NA,40,1,10,16,12/28/2020
28/12/20,it_service_deck,EMEA,0,0,0,0,12/28/2020
28/12/20,design_and_creative,ANZ,0,0,1,2,12/28/2020
28/12/20,calendar_planning,EMEA,12,0,3,31,12/28/2020
28/12/20,todos,LATAM,"4,491",65,902,"1,657",12/28/2020
28/12/20,creative,NA,88,0,24,32,12/28/2020
28/12/20,form,ANZ,1,0,0,1,12/28/2020
28/12/20,project_management,APAC,"1,882",82,290,562,12/28/2020
28/12/20,event_planning,NA,12,0,3,15,12/28/2020
28/12/20,creative,LATAM,5,0,2,5,12/28/2020
28/12/20,tech,NA,"5,671",197,"1,407","2,850",12/28/2020
28/12/20,virality_form,APAC,146,0,29,35,12/28/2020
28/12/20,time_tracking,NA,21,0,4,6,12/28/2020
28/12/20,tasks_management,APAC,1,0,0,0,12/28/2020
28/12/20,communication,ANZ,2,0,3,11,12/28/2020
28/12/20,customer_service,ANZ,7,6,2,5,12/28/2020
28/12/20,marketing,LATAM,"2,935",74,460,"1,298",12/28/2020
28/12/20,construction,EMEA,260,12,74,233,12/28/2020
28/12/20,other,EMEA,"2,260",109,527,"1,098",12/28/2020
28/12/20,time_management,NA,232,1,63,103,12/28/2020
28/12/20,tech,APAC,"1,030",22,163,359,12/28/2020
28/12/20,todos,,3,0,0,0,12/28/2020
28/12/20,hr,NA,"1,121",62,269,417,12/28/2020
28/12/20,other,ANZ,348,21,193,509,12/28/2020
28/12/20,it,EMEA,47,13,12,7,12/28/2020
28/12/20,virality_broadcast,NA,17,0,5,5,12/28/2020
28/12/20,education_general,ANZ,0,0,0,0,12/28/2020
28/12/20,education_general,EMEA,10,1,2,4,12/28/2020
28/12/20,gantt,NA,126,15,33,59,12/28/2020
28/12/20,virality_form,LATAM,21,0,4,2,12/28/2020
28/12/20,it_service_desk,LATAM,6,0,0,5,12/28/2020
28/12/20,customer_service,APAC,17,1,1,-3,12/28/2020
28/12/20,todos,APAC,"2,122",56,394,623,12/28/2020
28/12/20,virality_form,ANZ,6,0,1,7,12/28/2020
28/12/20,hr,EMEA,513,16,110,271,12/28/2020
28/12/20,gantt,LATAM,1,0,1,1,12/28/2020
28/12/20,time_management,APAC,0,0,0,0,12/28/2020
28/12/20,internal_projects,LATAM,"5,450",67,"1,159","2,345",12/28/2020
28/12/20,event_planning,EMEA,9,0,9,25,12/28/2020
28/12/20,construction,NA,966,42,258,295,12/28/2020
28/12/20,time_management,LATAM,2,0,0,8,12/28/2020
28/12/20,tech,ANZ,299,3,198,539,12/28/2020
28/12/20,internal_projects,APAC,"3,075",45,595,"1,149",12/28/2020
28/12/20,,ANZ,"4,734",42,"2,579","6,893",12/28/2020
28/12/20,time_tracking,APAC,1,0,2,3,12/28/2020
28/12/20,other,APAC,656,54,150,223,12/28/2020
28/12/20,,,119,1,30,63,12/28/2020
28/12/20,construction,APAC,12,0,1,2,12/28/2020
28/12/20,orders,EMEA,"2,310",58,515,"1,342",12/28/2020
28/12/20,customer_service,EMEA,8,4,1,7,12/28/2020
28/12/20,calendar_planning,LATAM,1,0,1,8,12/28/2020
28/12/20,operations,ANZ,25,5,9,25,12/28/2020
28/12/20,legal,NA,9,0,0,-1,12/28/2020
28/12/20,real_estate,NA,623,19,151,221,12/28/2020
28/12/20,,LATAM,"10,938",93,"2,183","4,141",12/28/2020
28/12/20,marketing,NA,"13,377",517,"3,197","5,458",12/28/2020
28/12/20,creative,ANZ,1,0,2,4,12/28/2020
28/12/20,other,NA,"3,642",158,930,"1,463",12/28/2020
28/12/20,supply_chain,NA,155,0,23,43,12/28/2020
4/1/2021,calendar_planning,EMEA,43,0,40,9,1/4/2021
4/1/2021,creative,EMEA,92,4,65,25,1/4/2021
4/1/2021,service_management,APAC,28,30,8,38,1/4/2021
4/1/2021,generic,NA,126,19,47,50,1/4/2021
4/1/2021,supply_chain,EMEA,25,0,40,20,1/4/2021
4/1/2021,tasks_management,APAC,0,0,0,1,1/4/2021
4/1/2021,time_management,LATAM,2,0,5,5,1/4/2021
4/1/2021,time_management,NA,293,9,151,99,1/4/2021
4/1/2021,team_work,NA,50,1,20,13,1/4/2021
4/1/2021,finance,NA,214,118,54,112,1/4/2021
4/1/2021,orders,NA,"5,725",164,"1,748","1,199",1/4/2021
4/1/2021,calendar_planning,LATAM,9,0,11,3,1/4/2021
4/1/2021,communication,EMEA,75,10,33,29,1/4/2021
4/1/2021,operations,NA,437,273,96,217,1/4/2021
4/1/2021,orders,ANZ,577,14,435,230,1/4/2021
4/1/2021,internal_projects,APAC,"3,530",111,"1,401","1,057",1/4/2021
4/1/2021,crm,NA,"11,092",823,"3,861","3,215",1/4/2021
4/1/2021,tech,NA,"7,516",581,"4,507","3,243",1/4/2021
4/1/2021,gantt,EMEA,85,13,44,28,1/4/2021
4/1/2021,marketing,NA,"16,938","1,453","7,487","5,379",1/4/2021
4/1/2021,it_service_desk,LATAM,8,0,4,2,1/4/2021
4/1/2021,construction,NA,"1,091",127,419,421,1/4/2021
4/1/2021,event_planning,EMEA,21,0,22,10,1/4/2021
4/1/2021,gantt,LATAM,1,1,0,1,1/4/2021
4/1/2021,virality_form,LATAM,22,0,7,6,1/4/2021
4/1/2021,customer_service,APAC,20,1,8,6,1/4/2021
4/1/2021,supply_chain,NA,180,4,52,31,1/4/2021
4/1/2021,other,NA,"4,498",536,"2,008","1,688",1/4/2021
4/1/2021,tech,ANZ,548,44,422,217,1/4/2021
4/1/2021,construction,APAC,11,1,5,7,1/4/2021
4/1/2021,time_management,EMEA,120,1,117,65,1/4/2021
4/1/2021,virality_broadcast,LATAM,13,1,7,7,1/4/2021
4/1/2021,marketing,EMEA,"9,410",839,"5,562","3,208",1/4/2021
4/1/2021,internal_projects,EMEA,"23,900",981,"15,976","9,320",1/4/2021
4/1/2021,gantt,ANZ,17,0,11,2,1/4/2021
4/1/2021,marketing,ANZ,"1,268",94,861,439,1/4/2021
4/1/2021,tasks_management,NA,47,1,14,7,1/4/2021
4/1/2021,project_management,ANZ,"1,135",147,817,485,1/4/2021
4/1/2021,other,EMEA,"2,991",225,"1,471",965,1/4/2021
4/1/2021,marketing,LATAM,"3,668",270,"1,861","1,398",1/4/2021
4/1/2021,time_tracking,NA,25,1,7,4,1/4/2021
4/1/2021,education_general,NA,37,2,18,16,1/4/2021
4/1/2021,design_and_creative,ANZ,4,3,0,-1,1/4/2021
4/1/2021,other,LATAM,"1,125",52,558,424,1/4/2021
4/1/2021,project_management,NA,"14,510","1,669","6,410","5,315",1/4/2021
4/1/2021,todos,EMEA,"15,507",794,"8,355","4,973",1/4/2021
4/1/2021,tasks_management,EMEA,15,0,8,-2,1/4/2021
4/1/2021,internal_projects,ANZ,"3,138",110,"2,758","1,491",1/4/2021
4/1/2021,project_management,EMEA,"8,690","1,237","5,231","3,570",1/4/2021
4/1/2021,calendar_planning,ANZ,0,1,7,8,1/4/2021
4/1/2021,legal,APAC,1,0,0,1,1/4/2021
4/1/2021,virality_form,NA,35,1,30,13,1/4/2021
4/1/2021,operations,LATAM,7,0,2,2,1/4/2021
4/1/2021,client_projects,LATAM,"4,541",150,"2,146","1,379",1/4/2021
4/1/2021,,EMEA,"49,304","1,639","28,871","16,125",1/4/2021
4/1/2021,marketing,APAC,"1,173",111,372,322,1/4/2021
4/1/2021,product_roadmap,NA,742,14,431,239,1/4/2021
4/1/2021,crm,ANZ,"1,191",50,708,394,1/4/2021
4/1/2021,client_projects,ANZ,"2,602",89,"2,020","1,038",1/4/2021
4/1/2021,calendar_planning,NA,0,0,1,2,1/4/2021
4/1/2021,finance,LATAM,10,3,0,-3,1/4/2021
4/1/2021,marketing_startup,EMEA,66,8,44,28,1/4/2021
4/1/2021,customer_service,NA,83,74,25,80,1/4/2021
4/1/2021,service_management,NA,609,84,225,200,1/4/2021
4/1/2021,operations,APAC,50,29,8,15,1/4/2021
4/1/2021,orders,APAC,413,16,120,120,1/4/2021
4/1/2021,design_and_creative,APAC,49,18,9,19,1/4/2021
4/1/2021,client_projects,APAC,"2,127",78,690,547,1/4/2021
4/1/2021,generic,LATAM,3,0,4,1,1/4/2021
4/1/2021,product_roadmap,EMEA,752,19,457,205,1/4/2021
4/1/2021,communication,APAC,2,0,1,0,1/4/2021
4/1/2021,time_tracking,EMEA,8,0,8,6,1/4/2021
4/1/2021,marketing_startup,NA,49,1,15,7,1/4/2021
4/1/2021,finance,APAC,38,24,11,25,1/4/2021
4/1/2021,it,ANZ,30,4,16,7,1/4/2021
4/1/2021,team_work,ANZ,8,0,4,3,1/4/2021
4/1/2021,project_management,LATAM,"3,065",453,"1,389","1,329",1/4/2021
4/1/2021,design_and_creative,NA,194,158,50,150,1/4/2021
4/1/2021,team_work,LATAM,1,0,1,0,1/4/2021
4/1/2021,real_estate,ANZ,23,1,24,16,1/4/2021
4/1/2021,todos,ANZ,"2,827",108,"1,973","1,082",1/4/2021
4/1/2021,real_estate,APAC,32,2,3,4,1/4/2021
4/1/2021,tasks_management,ANZ,0,0,2,3,1/4/2021
4/1/2021,product_roadmap,LATAM,96,1,29,24,1/4/2021
4/1/2021,crm,,4,0,4,2,1/4/2021
4/1/2021,form,APAC,1,0,1,1,1/4/2021
4/1/2021,internal_projects,,3,0,3,5,1/4/2021
4/1/2021,operations,EMEA,143,115,42,107,1/4/2021
4/1/2021,client_projects,EMEA,"16,200",503,"9,640","4,713",1/4/2021
4/1/2021,tech,EMEA,"6,126",473,"3,458","2,108",1/4/2021
4/1/2021,other,APAC,714,40,222,204,1/4/2021
4/1/2021,hr,LATAM,200,27,123,122,1/4/2021
4/1/2021,it,EMEA,65,63,15,60,1/4/2021
4/1/2021,virality_form,ANZ,10,0,8,4,1/4/2021
4/1/2021,orders,LATAM,918,28,381,291,1/4/2021
4/1/2021,hr,EMEA,703,67,360,237,1/4/2021
4/1/2021,todos,APAC,"2,302",133,681,634,1/4/2021
4/1/2021,real_estate,NA,708,49,231,195,1/4/2021
4/1/2021,education_general,EMEA,12,3,5,6,1/4/2021
4/1/2021,education_general,ANZ,0,0,0,0,1/4/2021
4/1/2021,,NA,"65,444","2,185","30,920","19,843",1/4/2021
4/1/2021,supply_chain,APAC,2,0,0,0,1/4/2021
4/1/2021,it,APAC,58,26,5,1,1/4/2021
4/1/2021,product_roadmap,ANZ,47,2,35,18,1/4/2021
4/1/2021,event_planning,ANZ,9,2,10,10,1/4/2021
4/1/2021,marketing_startup,LATAM,15,0,12,5,1/4/2021
4/1/2021,finance,EMEA,73,36,14,12,1/4/2021
4/1/2021,team_work,EMEA,138,0,57,37,1/4/2021
4/1/2021,internal_projects,NA,"44,211","1,710","24,131","15,951",1/4/2021
4/1/2021,it_service_desk,NA,18,3,19,12,1/4/2021
4/1/2021,virality_broadcast,EMEA,0,0,1,2,1/4/2021
4/1/2021,it,LATAM,15,8,3,4,1/4/2021
4/1/2021,design_and_creative,EMEA,61,57,13,28,1/4/2021
4/1/2021,supply_chain,ANZ,4,0,3,2,1/4/2021
4/1/2021,time_management,ANZ,18,0,22,12,1/4/2021
4/1/2021,internal_projects,LATAM,"6,602",256,"3,542","2,646",1/4/2021
4/1/2021,construction,LATAM,301,54,169,147,1/4/2021
4/1/2021,customer_service,LATAM,7,1,8,7,1/4/2021
4/1/2021,hr,APAC,204,30,116,87,1/4/2021
4/1/2021,tech,LATAM,"1,020",42,485,304,1/4/2021
4/1/2021,it_service_desk,EMEA,0,0,0,0,1/4/2021
4/1/2021,hr,ANZ,104,7,44,35,1/4/2021
4/1/2021,crm,EMEA,"7,890",553,"3,861","2,495",1/4/2021
4/1/2021,generic,EMEA,132,17,75,57,1/4/2021
4/1/2021,crm,LATAM,"2,723",177,"1,004",862,1/4/2021
4/1/2021,virality_form,EMEA,412,16,283,178,1/4/2021
4/1/2021,team_work,APAC,9,0,5,-1,1/4/2021
4/1/2021,client_projects,NA,"25,850",785,"11,259","7,128",1/4/2021
4/1/2021,real_estate,LATAM,108,7,34,21,1/4/2021
4/1/2021,operations,ANZ,46,42,23,44,1/4/2021
4/1/2021,product_roadmap,APAC,16,0,17,16,1/4/2021
4/1/2021,crm,APAC,"1,446",210,351,402,1/4/2021
4/1/2021,form,NA,16,2,8,7,1/4/2021
4/1/2021,finance,ANZ,14,9,2,1,1/4/2021
4/1/2021,event_planning,NA,31,0,31,12,1/4/2021
4/1/2021,creative,LATAM,8,0,8,5,1/4/2021
4/1/2021,supply_chain,LATAM,22,0,2,0,1/4/2021
4/1/2021,service_management,ANZ,71,2,34,17,1/4/2021
4/1/2021,hr,NA,"1,342",130,514,423,1/4/2021
4/1/2021,gantt,APAC,3,0,0,0,1/4/2021
4/1/2021,virality_form,APAC,166,4,59,43,1/4/2021
4/1/2021,service_management,EMEA,386,70,167,126,1/4/2021
4/1/2021,,APAC,"4,652",216,"1,619","1,353",1/4/2021
4/1/2021,tech,APAC,"1,204",91,432,349,1/4/2021
4/1/2021,construction,EMEA,422,53,255,146,1/4/2021
4/1/2021,customer_service,ANZ,7,2,4,6,1/4/2021
4/1/2021,real_estate,EMEA,273,22,139,76,1/4/2021
4/1/2021,,LATAM,"13,067",362,"5,841","4,074",1/4/2021
4/1/2021,communication,ANZ,4,1,14,13,1/4/2021
4/1/2021,legal,NA,8,4,1,6,1/4/2021
4/1/2021,orders,EMEA,"3,242",129,"1,648",845,1/4/2021
4/1/2021,,,163,2,80,38,1/4/2021
4/1/2021,generic,APAC,3,3,1,5,1/4/2021
4/1/2021,customer_service,EMEA,26,36,4,22,1/4/2021
4/1/2021,todos,NA,"25,264","1,144","10,734","7,762",1/4/2021
4/1/2021,virality_broadcast,NA,17,1,11,12,1/4/2021
4/1/2021,other,ANZ,544,37,297,138,1/4/2021
4/1/2021,gantt,NA,149,16,69,62,1/4/2021
4/1/2021,it_service_deck,EMEA,0,0,2,2,1/4/2021
4/1/2021,time_management,APAC,0,0,4,4,1/4/2021
4/1/2021,creative,ANZ,3,0,6,4,1/4/2021
4/1/2021,todos,LATAM,"5,214",286,"2,344","1,907",1/4/2021
4/1/2021,service_management,LATAM,119,18,38,48,1/4/2021
4/1/2021,todos,,1,0,0,2,1/4/2021
4/1/2021,it,NA,117,116,30,96,1/4/2021
4/1/2021,generic,ANZ,3,7,4,10,1/4/2021
4/1/2021,construction,ANZ,89,5,64,39,1/4/2021
4/1/2021,creative,NA,115,2,62,37,1/4/2021
4/1/2021,time_tracking,APAC,5,0,3,-1,1/4/2021
4/1/2021,,ANZ,"7,487",199,"5,317","2,763",1/4/2021
4/1/2021,form,ANZ,2,0,1,0,1/4/2021
4/1/2021,education_general,LATAM,8,0,3,-2,1/4/2021
4/1/2021,project_management,APAC,"2,087",192,656,643,1/4/2021
4/1/2021,communication,NA,41,1,16,12,1/4/2021
4/1/2021,legal,EMEA,16,3,6,4,1/4/2021
11/1/2021,calendar_planning,ANZ,9,0,2,-7,1/11/2021
11/1/2021,real_estate,EMEA,334,14,60,13,1/11/2021
11/1/2021,project_management,EMEA,"11,834","1,365","2,176",397,1/11/2021
11/1/2021,finance,EMEA,113,69,8,37,1/11/2021
11/1/2021,it,NA,225,101,27,20,1/11/2021
11/1/2021,tasks_management,APAC,0,0,0,0,1/11/2021
11/1/2021,calendar_planning,EMEA,51,0,12,4,1/11/2021
11/1/2021,generic,ANZ,16,4,1,-8,1/11/2021
11/1/2021,real_estate,NA,783,37,115,77,1/11/2021
11/1/2021,gantt,NA,184,22,38,25,1/11/2021
11/1/2021,service_management,NA,747,63,96,21,1/11/2021
11/1/2021,service_management,APAC,58,5,8,-17,1/11/2021
11/1/2021,team_work,NA,53,1,9,7,1/11/2021
11/1/2021,todos,,2,0,2,1,1/11/2021
11/1/2021,client_projects,EMEA,"20,250",547,"3,450",-53,1/11/2021
11/1/2021,orders,ANZ,901,23,208,-93,1/11/2021
11/1/2021,finance,NA,321,140,23,56,1/11/2021
11/1/2021,crm,NA,"13,022",844,"1,877",791,1/11/2021
11/1/2021,hr,APAC,278,28,33,-13,1/11/2021
11/1/2021,generic,NA,157,30,17,16,1/11/2021
11/1/2021,finance,APAC,72,14,4,-16,1/11/2021
11/1/2021,crm,ANZ,"1,717",86,460,20,1/11/2021
11/1/2021,calendar_planning,LATAM,16,0,5,-2,1/11/2021
11/1/2021,todos,EMEA,"19,264",706,"3,482",431,1/11/2021
11/1/2021,crm,LATAM,"3,225",194,492,184,1/11/2021
11/1/2021,operations,ANZ,92,45,6,5,1/11/2021
11/1/2021,hr,ANZ,129,13,46,34,1/11/2021
11/1/2021,internal_projects,APAC,"4,079",120,657,228,1/11/2021
11/1/2021,project_management,ANZ,"1,822",274,514,101,1/11/2021
11/1/2021,hr,EMEA,875,57,141,26,1/11/2021
11/1/2021,education_general,EMEA,15,6,3,6,1/11/2021
11/1/2021,other,ANZ,795,68,187,4,1/11/2021
11/1/2021,customer_service,APAC,24,4,4,4,1/11/2021
11/1/2021,supply_chain,NA,189,5,22,18,1/11/2021
11/1/2021,other,NA,"5,700",522,938,258,1/11/2021
11/1/2021,generic,LATAM,6,4,2,3,1/11/2021
11/1/2021,product_roadmap,EMEA,905,40,156,43,1/11/2021
11/1/2021,time_tracking,APAC,6,0,0,-1,1/11/2021
11/1/2021,education_general,LATAM,8,2,0,2,1/11/2021
11/1/2021,gantt,ANZ,18,2,9,10,1/11/2021
11/1/2021,legal,EMEA,18,3,1,2,1/11/2021
11/1/2021,marketing,ANZ,"1,957",170,551,32,1/11/2021
11/1/2021,tasks_management,NA,46,2,8,11,1/11/2021
11/1/2021,event_planning,EMEA,35,2,11,-1,1/11/2021
11/1/2021,gantt,APAC,3,0,0,0,1/11/2021
11/1/2021,tech,APAC,"1,390",64,181,59,1/11/2021
11/1/2021,,LATAM,"15,655",351,"2,588",351,1/11/2021
11/1/2021,tech,ANZ,848,53,274,27,1/11/2021
11/1/2021,customer_service,EMEA,53,15,3,-9,1/11/2021
11/1/2021,construction,APAC,16,14,0,9,1/11/2021
11/1/2021,time_tracking,NA,23,0,2,4,1/11/2021
11/1/2021,education_general,NA,41,0,3,-1,1/11/2021
11/1/2021,project_management,APAC,"2,457",228,302,160,1/11/2021
11/1/2021,todos,LATAM,"6,429",291,"1,163",239,1/11/2021
11/1/2021,design_and_creative,ANZ,5,8,2,9,1/11/2021
11/1/2021,it_service_deck,EMEA,2,0,0,-2,1/11/2021
11/1/2021,other,LATAM,"1,407",46,246,10,1/11/2021
11/1/2021,marketing_startup,EMEA,96,15,17,2,1/11/2021
11/1/2021,operations,LATAM,8,10,0,9,1/11/2021
11/1/2021,client_projects,LATAM,"5,447",115,879,88,1/11/2021
11/1/2021,,EMEA,"62,340","1,580","12,125",669,1/11/2021
11/1/2021,team_work,EMEA,151,3,14,4,1/11/2021
11/1/2021,internal_projects,NA,"55,114","1,589","10,022",708,1/11/2021
11/1/2021,it,LATAM,16,14,2,15,1/11/2021
11/1/2021,product_roadmap,NA,923,34,166,19,1/11/2021
11/1/2021,,NA,"78,826","2,074","12,217",909,1/11/2021
11/1/2021,customer_service,LATAM,10,0,0,-3,1/11/2021
11/1/2021,tech,LATAM,"1,232",68,210,66,1/11/2021
11/1/2021,it_service_desk,EMEA,1,3,1,3,1/11/2021
11/1/2021,crm,EMEA,"9,868",510,"1,572",104,1/11/2021
11/1/2021,calendar_planning,NA,1,0,0,-1,1/11/2021
11/1/2021,finance,LATAM,14,13,0,9,1/11/2021
11/1/2021,legal,APAC,0,0,0,1,1/11/2021
11/1/2021,client_projects,NA,"30,245",715,"4,298",618,1/11/2021
11/1/2021,customer_service,NA,168,52,10,-23,1/11/2021
11/1/2021,operations,APAC,62,14,5,7,1/11/2021
11/1/2021,it,ANZ,43,7,9,3,1/11/2021
11/1/2021,orders,APAC,485,19,52,-1,1/11/2021
11/1/2021,project_management,LATAM,"3,905",433,710,303,1/11/2021
11/1/2021,todos,ANZ,"4,310",148,"1,225",-110,1/11/2021
11/1/2021,product_roadmap,LATAM,102,1,14,9,1/11/2021
11/1/2021,internal_projects,,4,0,2,1,1/11/2021
11/1/2021,virality_broadcast,LATAM,16,0,2,-1,1/11/2021
11/1/2021,tech,EMEA,"7,987",503,"1,631",273,1/11/2021
11/1/2021,it,EMEA,123,66,27,35,1/11/2021
11/1/2021,construction,NA,"1,309",95,210,87,1/11/2021
11/1/2021,event_planning,ANZ,20,1,8,-2,1/11/2021
11/1/2021,real_estate,LATAM,121,5,23,15,1/11/2021
11/1/2021,virality_broadcast,EMEA,5,0,4,-1,1/11/2021
11/1/2021,gantt,LATAM,0,0,0,1,1/11/2021
11/1/2021,team_work,APAC,7,0,0,2,1/11/2021
11/1/2021,virality_form,EMEA,543,14,125,8,1/11/2021
11/1/2021,todos,APAC,"2,572",91,356,177,1/11/2021
11/1/2021,virality_form,LATAM,21,0,7,8,1/11/2021
11/1/2021,education_general,ANZ,0,0,1,1,1/11/2021
11/1/2021,virality_broadcast,NA,25,0,3,-5,1/11/2021
11/1/2021,client_projects,ANZ,"4,247",117,"1,166",-362,1/11/2021
11/1/2021,creative,ANZ,8,0,1,-4,1/11/2021
11/1/2021,project_management,NA,"17,980","1,809","3,027","1,366",1/11/2021
11/1/2021,hr,LATAM,319,39,49,-31,1/11/2021
11/1/2021,construction,LATAM,432,56,86,11,1/11/2021
11/1/2021,product_roadmap,ANZ,79,0,19,-13,1/11/2021
11/1/2021,it,APAC,60,29,10,37,1/11/2021
11/1/2021,supply_chain,APAC,1,0,0,1,1/11/2021
11/1/2021,virality_form,NA,42,0,11,4,1/11/2021
11/1/2021,supply_chain,EMEA,46,1,8,-12,1/11/2021
11/1/2021,marketing_startup,LATAM,19,0,6,2,1/11/2021
11/1/2021,time_management,LATAM,9,0,5,-2,1/11/2021
11/1/2021,,ANZ,"11,555",296,"3,317",-455,1/11/2021
11/1/2021,time_management,APAC,3,0,0,-3,1/11/2021
11/1/2021,time_management,EMEA,182,2,44,-16,1/11/2021
11/1/2021,tech,NA,"9,927",512,"1,788",-111,1/11/2021
11/1/2021,marketing,EMEA,"12,321",931,"2,016",36,1/11/2021
11/1/2021,internal_projects,EMEA,"31,737","1,083","6,830",76,1/11/2021
11/1/2021,marketing,NA,"20,646","1,580","3,001",873,1/11/2021
11/1/2021,real_estate,APAC,32,0,5,5,1/11/2021
11/1/2021,crm,,4,0,0,0,1/11/2021
11/1/2021,communication,APAC,2,0,0,0,1/11/2021
11/1/2021,team_work,LATAM,0,0,0,1,1/11/2021
11/1/2021,orders,NA,"6,340",151,705,241,1/11/2021
11/1/2021,design_and_creative,APAC,68,11,6,-2,1/11/2021
